,id,created_at,username,location,following,followers,retweetcount,favorite,text
3250,1491827741540626432,2022-02-10 17:33:45,6641__6F95B3,,299,292,0,0,"#한글 #워들 #Korean #Wordle https://t.co/Am1ZOknCLG 32 6/6

⬜⬜🟨⬜🟨
🟨⬜⬜⬜⬜
🟩⬜⬜🟩🟨
🟩🟨⬜🟩⬜
🟩🟩⬜🟩🟨
🟩🟩🟩🟩🟩"
3251,1491827700050575360,2022-02-10 17:33:35,game_blackstars, ,113,93,0,0,"#한글 #워들 #Korean #Wordle https://t.co/e0nkmuClCF 32 4/6

🟨🟨⬜⬜⬜
⬜⬜⬜⬜⬜
⬜⬜⬜🟩🟨
🟩🟩🟩🟩🟩"
3252,1491827694484750336,2022-02-10 17:33:33,KD_ARCHELAUS,๑.๑๐.๑๓  ,425,2166,0,1,"#Wordle 237 4/6

🟨🟨⬛⬛⬛
⬛🟩⬛🟩🟩
⬛🟩🟨🟩🟩
🟩🟩🟩🟩🟩"
3253,1491827597612777473,2022-02-10 17:33:10,___jayszz__,"Raniganj, West Bengal",104,31,0,0,"#Wordle 3/6
⬛🟩⬛⬛🟩
🟩🟩⬛⬛⬛
🟩🟩🟩🟩🟩"
3254,1491827536778899456,2022-02-10 17:32:56,goookrool,,32,29,0,1,"#한글 #워들 #Korean #Wordle https://t.co/1NQJ3iYEed 32 6/6

🟨⬜⬜⬜⬜
⬜⬜⬜⬜🟨
⬜🟨🟨⬜⬜
⬜🟩⬜🟨🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩

못할뻔함"
3255,1491827513911169024,2022-02-10 17:32:50,MEYYAPPANMD,"Bengaluru, India",340,87,132,0,"RT @WVFRM: Coming soon: Everything you ever wanted to know about Wordle

⬛️⬛️⬛️⬛️🟨
🟨⬛️🟨🟩🟩
🟨🟩⬛️🟩🟩
🟩🟩🟩🟩🟩

#Wordle 237 4/6 https://t.co/c3ZMxA…"
3256,1491827492931641349,2022-02-10 17:32:45,pyeongtay,૮ ฅ•̀ ﻌ•́აฅ,279,191,0,0,"#한글 #워들 #Korean #Wordle https://t.co/pdGB5ZfvoM 32 2/6

🟩⬜🟩🟩⬜
🟩🟩🟩🟩🟩"
3257,1491827453878280197,2022-02-10 17:32:36,big_scampi,,10,20,0,2,"I may not be live, but be sure to check out the best #wordle stream on #twitch with Big_Cornichon

https://t.co/1PZH4y0pVn"
3258,1491827439055654920,2022-02-10 17:32:32,AsarAK13,,180,141,12,0,"RT @npbang: Not a Wordle. Just Aamir Khan in Rangeela!

⬜️⬜️🟨🟨🟨
🟨⬛️🟨⬜️🟨
🟨⬛️⬛️⬛️⬛️
🟨⬛️⬛️⬛️⬛️
🟨⬛️⬛️⬛️⬛️

@AKofficialTeam @AKPPL_Official 
#wo…"
3259,1491827437956902913,2022-02-10 17:32:32,Prabanchan_,"Mettupalayam, Chennai",615,407,0,1,"When I don't post #wordle results, call cops! https://t.co/0rvqEB9PF4"
3260,1491827430591504384,2022-02-10 17:32:30,ZinedStudios,,10,1,0,0,"#kelimele Şimdi Gooogle Play Store'da hemen indir ve oyna!
#wordle #wordletr
----&gt; https://t.co/laHzxrTJCe https://t.co/MN4mU13usO"
3261,1491827375415386124,2022-02-10 17:32:17,ladylaxton,Nottinghamshire,3750,4957,0,20,"Just going to leave this here 🤣💚👇
@rosylight is not going to be happy! 
#Wordle 
@PauseOrg https://t.co/iJOGgsKYlD"
3262,1491827344855937025,2022-02-10 17:32:10,niecekiku_kj,수롱 옹녤 옆에서♡ KU74 HUM33 CH11 ,1424,1504,0,0,"#Wordle 237 5/6

⬛⬛⬛🟨🟨
🟨⬛⬛🟩🟩
⬛⬛🟩🟩🟩
🟨🟨🟨⬛🟨
🟩🟩🟩🟩🟩"
3263,1491827337192738817,2022-02-10 17:32:08,realchasecurtis,,403,9601,0,0,#wordle https://t.co/cpUG5cW6Kn
3264,1491827331542839296,2022-02-10 17:32:07,KD_ARCHELAUS,๑.๑๐.๑๓  ,425,2166,0,1,"#WORDLE-BTS 220211 1/6

🟪🟪🟪🟪🟪

https://t.co/bk0VeIXk78"
3265,1491827324576227335,2022-02-10 17:32:05,thoughtfultom,München - BY - D,486,204,0,0,"#Wordle 236 4/6

⬜⬜⬜🟨⬜
🟨🟩⬜⬜⬜
🟨🟩🟨⬜⬜
🟩🟩🟩🟩🟩

https://t.co/03sOtGbWFz"
3266,1491827284579213324,2022-02-10 17:31:56,Nyagoking,東京都府中市,249,74,0,0,"最初の3手で「STERN」「AUDIO」「LYMPH」とやれば、重複無しで使用頻度上位から効率良く埋められるな…。使用文字の特定→ワード候補の絞り込み の切り替えタイミングは、状況を見て都度考える感じか…
#wordle"
3267,1491827273544130562,2022-02-10 17:31:53,lushdragon,dallas,1511,365,0,0,"#Wordle

stupid letter

Wordle 236 4/6

🟩🟩🟨⬜🟩
🟩🟩⬜⬜🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩"
3268,1491827215272534024,2022-02-10 17:31:39,WatariGoro,"21.291372,-157.700025",1487,1452,0,0,"Got lucky, I think. 
Word #36 (🇺🇸) - 4/6

⬛⬛🟨⬛🟩
⬛⬛⬛⬛⬛
⬛⬛🟨⬛🟩
🟩🟩🟩🟩🟩

Play it here!
https://t.co/LYhLIuBRPw

#wordle… https://t.co/hLnR4woqo4"
3269,1491827202127659008,2022-02-10 17:31:36,WatariGoro,"21.291372,-157.700025",1487,1452,0,0,"Third day. 
Word #35 (🇺🇸) - 4/6

⬛⬛⬛🟩⬛
⬛🟨🟨🟩⬛
🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩

Play it here!
https://t.co/LYhLIuBRPw

#wordle… https://t.co/qPu4JA6Wun"
3270,1491827199199961103,2022-02-10 17:31:35,tfortip,,335,30,0,0,"หวิด #Wordle 237 6/6

⬜⬜⬜🟨⬜
⬜🟨⬜⬜⬜
🟨🟨⬜⬜⬜
⬜🟨🟨⬜⬜
⬜🟨🟨🟩🟩
🟩🟩🟩🟩🟩"
3271,1491827182615732224,2022-02-10 17:31:31,shealattica,,52,0,0,0,"Wordle 32 4/6

⬛⬛🟨🟨⬛
⬛🟨🟨⬛🟨
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩

#wordlearchive #Wordle"
3272,1491827070078717958,2022-02-10 17:31:04,9_yongyong,,104,102,0,1,"#한글 #워들 #Korean #Wordle https://t.co/DSqLvUX9AV 32 4/6

🟨⬜⬜⬜⬜
⬜🟩🟨⬜🟨
⬜⬜⬜🟨⬜
🟩🟩🟩🟩🟩"
3273,1491826992978616332,2022-02-10 17:30:46,congigantes,"Lodi, CA",281,60,0,0,"#Wordle 236 4/6

⬛⬛🟨⬛⬛
🟨⬛⬛⬛🟩
🟩⬛🟨⬛🟩
🟩🟩🟩🟩🟩"
3274,1491826982849777666,2022-02-10 17:30:44,Mirdha_Sultan,,270,23,0,0,"#wordle
#wordle237

Wordle 237 4/6

⬜🟨⬜⬜⬜
⬜⬜⬜⬜🟨
⬜⬜⬜🟩🟩
🟩🟩🟩🟩🟩"
3275,1491826975962701824,2022-02-10 17:30:42,a_reet_k,"Patiala, india",100,56,37,0,"RT @ClimateReality: Not a #wordle, just global warming. 

⬜️⬜️⬜️⬜️☀️
⬜️⬜️⬜️🔥⬜️
⬜️⬜️🌍⬜️⬜️
⬜️⬜️⬜️⬜️⬜️

#ActOnClimate"
3276,1491826969100664835,2022-02-10 17:30:40,MandyMoos,"Manchester, UK",240,177,0,0,"Wordle 236 4/6
💯 intact! 
#Wordle #StreakOf27 

⬜🟨🟨🟩⬜
⬜⬜🟩⬜⬜
🟨⬜🟩🟩🟩
🟩🟩🟩🟩🟩"
3277,1491826942752223232,2022-02-10 17:30:34,mones_commi,,84,64,0,0,"#한글 #워들 #Korean #Wordle https://t.co/AKhiv1VZdV 32 5/6

⬜⬜🟩🟩⬜
🟩⬜⬜⬜⬜
⬜🟩⬜⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩"
3278,1491826935894351873,2022-02-10 17:30:32,GarciLeonor,Jaén - Sevilla - Madrid ,1942,552,0,0,"Wordle (ES) Custom 5/6

⬛🟩⬛⬛🟩
🟨🟨⬛⬛🟩
🟩🟩⬛⬛⬛
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩

⬇️ ⬇️ ⬇️ ⬇️ ⬇️
Adivina esta palabra:
https://t.co/vKyYN8Y3Ir… https://t.co/f6lSLmb9FD"
3279,1491826932572250119,2022-02-10 17:30:32,hi_neha_,,358,99,0,0,"#한글 #워들 #Korean #Wordle https://t.co/C54DbzPD6Z 32 6/6

🟩⬜⬜🟩🟨
🟩🟩⬜🟩⬜
🟩🟩⬜🟩⬜
⬜⬜⬜🟨⬜
🟩🟩⬜🟩🟨
🟩🟩🟩🟩🟩
ㅋ.."
3280,1491826908992004111,2022-02-10 17:30:26,SpookyAlexndrTV,,648,81,0,3,"Shoutout to ""things around me that I stared at in desperation"" for this win. 👏😄 #Wordle
Wordle 236 4/6

⬜⬜🟨⬜⬜
🟨⬜⬜🟨🟨
⬜⬜🟨🟨⬜
🟩🟩🟩🟩🟩"
3281,1491826902381781000,2022-02-10 17:30:24,Mhysa23,Coventry UK,898,532,0,0,"#Wordle 236 4/6

⬛⬛🟩🟩⬛
⬛⬛🟩🟩⬛
⬛⬛🟩🟩⬛
🟩🟩🟩🟩🟩"
3282,1491826881045401608,2022-02-10 17:30:19,OvertonOfficial,"Riddings, Alfreton",431,290,0,0,#Wordle is a bit easy https://t.co/z5KqMNf0ZG
3283,1491826871998291978,2022-02-10 17:30:17,CarolineMattias,"Köln, Deutschland",238,127,0,0,"Wordle 236 2/6

⬜⬜🟩🟩🟩
🟩🟩🟩🟩🟩 so I started playing #wordle and it’s going quite well. I think?"
3284,1491826841497534467,2022-02-10 17:30:10,7ANT3RN,꽃 하나 없구나 그날의 나 여전하구나,297,113,0,0,"#한글 #워들 #Korean #Wordle https://t.co/SsGhdAPb6s 32 5/6

⬜⬜🟨🟩⬜
🟩⬜⬜🟩🟨
🟩🟨⬜🟩⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩🟩

오옹 하루 두번 하는 게임이네"
3285,1491826836351127552,2022-02-10 17:30:09,POKI9U,H vavaviya CM,318,273,0,0,"#한글 #워들 #Korean #Wordle https://t.co/EngIUnEpo6 32 4/6

⬜⬜🟨⬜⬜
⬜🟩⬜⬜🟨
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩"
3286,1491826796190666754,2022-02-10 17:29:59,zlgim_zl,찅긋,61,352,0,0,"#한글 #워들 #Korean #Wordle https://t.co/m4jfHDkv30 32 6/6

⬜🟨⬜⬜⬜
🟨⬜🟨⬜🟨
⬜⬜🟨🟨⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩"
3287,1491826756894216192,2022-02-10 17:29:50,Shanaliag,,1095,1553,0,0,"#Wordle 
#wordle237
I guess the waiting teaches us patience... 😬
Wordle 237 5/6

⬜⬜🟨⬜🟨
⬜🟨⬜🟩🟩
🟩⬜⬜🟩🟩
🟩⬜⬜🟩🟩
🟩🟩🟩🟩🟩"
3288,1491826754234814465,2022-02-10 17:29:49,Renthead015,CT,1028,85,0,0,"#Wordle 236 4/6

⬜⬜🟨🟩⬜
⬜🟩⬜🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩

I had to make a decision on my 3rd try and I failed."
3289,1491826746206961668,2022-02-10 17:29:47,mrspulford,,799,256,8,0,"RT @petulad: Just got this text from my child: 

“I just did the most 2022 thing possible: doing the worldle during our school shooter dril…"
3290,1491826738623815680,2022-02-10 17:29:45,koptimist_,Earth,926,304,132,0,"RT @WVFRM: Coming soon: Everything you ever wanted to know about Wordle

⬛️⬛️⬛️⬛️🟨
🟨⬛️🟨🟩🟩
🟨🟩⬛️🟩🟩
🟩🟩🟩🟩🟩

#Wordle 237 4/6 https://t.co/c3ZMxA…"
3291,1491826696156336130,2022-02-10 17:29:35,OwusuKenneth3,Ghana,148,50,132,0,"RT @WVFRM: Coming soon: Everything you ever wanted to know about Wordle

⬛️⬛️⬛️⬛️🟨
🟨⬛️🟨🟩🟩
🟨🟩⬛️🟩🟩
🟩🟩🟩🟩🟩

#Wordle 237 4/6 https://t.co/c3ZMxA…"
3292,1491826677474865157,2022-02-10 17:29:31,QuestionBear,"Boston, MA",43,21,0,0,"#Wordle236 #Wordle #dailywordleclub 
Wordle 236 - 4/6
⬜️⬜️⬜️🟨🟨
🟨⬜️⬜️🟨⬜️
🟨🟨🟨⬜️🟩
🟩🟩🟩🟩🟩"
3293,1491826664216862720,2022-02-10 17:29:28,mounishmahi,,598,72,132,0,"RT @WVFRM: Coming soon: Everything you ever wanted to know about Wordle

⬛️⬛️⬛️⬛️🟨
🟨⬛️🟨🟩🟩
🟨🟩⬛️🟩🟩
🟩🟩🟩🟩🟩

#Wordle 237 4/6 https://t.co/c3ZMxA…"
3294,1491826627541704704,2022-02-10 17:29:19,VVipers01,"Tampa, FL",161,122,0,1,Suck me #wordle. KEEP WINNING!! KEEP SHINING!! The LIGHT of LIFE is LOVE!!!!! #thanks #wordleismybitch
3295,1491826609262845953,2022-02-10 17:29:15,FiveCentTweets,,97,28,0,0,"31st #wordle. Super smooth today!  
Wordle 236 3/6*

🟨⬜🟨⬜🟩
🟨⬜🟩🟩🟩
🟩🟩🟩🟩🟩"
3296,1491826604351307793,2022-02-10 17:29:13,jatowler,,598,150,0,0,"I was pretty sure I was going to lose this one.

#Wordle 236 5/6

⬜⬜🟨⬜🟩
🟨⬜⬜⬜⬜
🟨⬜⬜🟩🟩
⬜🟩🟨🟩🟩
🟩🟩🟩🟩🟩

Solvers took 3.33… https://t.co/kom9lZPlWZ"
3297,1491826603940360198,2022-02-10 17:29:13,natbellesmom,"Mount Zion, IL",90,9,0,0,"Wordle 236 3/6

⬜⬜⬜🟩⬜
🟩⬜🟨🟩⬜
🟩🟩🟩🟩🟩woo hoo #wordle"
3298,1491826574903107588,2022-02-10 17:29:06,BotRails,Internet,68,226,1,0,"RT @sreccardo: My latest Rails App which scrapes the internet for multi-language wordles is out! https://t.co/ryl77aDcX0 

#twitterscraper…"
3299,1491826571295997957,2022-02-10 17:29:06,dexterfan787,"Halifax, Nova Scotia",633,274,0,1,"Took me all bloody day to figure it out 

#wordle 

Wordle 236 6/6

⬛⬛🟨⬛🟨
⬛🟨🟨⬛⬛
⬛🟩🟩⬛⬛
⬛⬛🟩⬛⬛
🟩⬛🟩⬛🟩
🟩🟩🟩🟩🟩"
3300,1491826566032080896,2022-02-10 17:29:04,FalcoLira,"Davis, CA",9,5,132,0,"RT @WVFRM: Coming soon: Everything you ever wanted to know about Wordle

⬛️⬛️⬛️⬛️🟨
🟨⬛️🟨🟩🟩
🟨🟩⬛️🟩🟩
🟩🟩🟩🟩🟩

#Wordle 237 4/6 https://t.co/c3ZMxA…"
3301,1491826562626379779,2022-02-10 17:29:03,MyLoc_Tracker,World Wide,4909,4986,1,0,RT @terrinakamura: 'Wordle' Archive lets you play all previous word games https://t.co/LLRQATVUv5 #wordle #archive #wordgames https://t.co/…
3302,1491826559153491970,2022-02-10 17:29:03,FaitsDebbie,,805,916,1,0,"RT @A1ZBY2: Wow.  Not only is Timmy clearly a genius, I’d say he’s a wordsmith too.  Or was that a #Wordle smith?  @RepCawthorn Thank a Dem…"
3303,1491826547262640128,2022-02-10 17:29:00,TravelMD,Maryland,3961,54567,1,0,"RT @FunWicomico: Yesterday's Wicomico Wordle was a hit, so we have another one for you! See if you can guess this five-letter word and let…"
3304,1491826533392019460,2022-02-10 17:28:57,urbanturbanguy,Menlo Park | ਅਨੰਦਪੁਰ ਸਾਹਿਬ,737,2893,0,0,"Phew! 
Used to use it as starter word :(
#Wordle 236 6/6*

⬛⬛🟨🟨⬛
⬛🟨🟨⬛🟨
🟨🟨⬛🟨⬛
⬛🟩🟨⬛🟩
🟨🟩⬛⬛🟩
🟩🟩🟩🟩🟩"
3305,1491826528375787532,2022-02-10 17:28:55,angeladiezabell,,132,57,1,0,"RT @InterAulas: ¿Quieres llevar el Wordle, el juego de moda, a las aulas y trabajar así la ortografía y el vocabulario con el alumnado? @ra…"
3306,1491826490702508034,2022-02-10 17:28:46,BrenDeisel,"St Petersburg, FL",343,142,0,0,"Well…

🟩🟨⬛⬛🟩
🟩🟩⬛⬛⬛
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩
#Wordle"
3307,1491826425757900802,2022-02-10 17:28:31,BonitaKSlater,"Alabama, USA",289,291,0,6,"Wordle 236 6/6 #Wordle236
#Wordle
⬜🟩⬜⬜⬜
⬜🟩⬜⬜⬜
⬜🟩⬜⬜🟩
⬜🟩⬜🟨🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩 https://t.co/z7jvPkmmOb"
3308,1491826404962361353,2022-02-10 17:28:26,himxks,,6,0,0,0,"Wordle 236 3/6

⬛🟨🟨⬛🟨
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩

#Wordle #Wordle236"
3309,1491826401917370369,2022-02-10 17:28:25,uadp_,,139,881,0,0,"#Wordle 237 3/6

⬛⬛⬛🟨⬛
⬛🟨🟨🟩🟩
🟩🟩🟩🟩🟩"
3310,1491826389527322624,2022-02-10 17:28:22,naimrnz,Kuala Lumpur,81,55,132,0,"RT @WVFRM: Coming soon: Everything you ever wanted to know about Wordle

⬛️⬛️⬛️⬛️🟨
🟨⬛️🟨🟩🟩
🟨🟩⬛️🟩🟩
🟩🟩🟩🟩🟩

#Wordle 237 4/6 https://t.co/c3ZMxA…"
3311,1491826388743163905,2022-02-10 17:28:22,cionann,,1477,1051,0,0,"Wordle 236 5/6*

⬜⬜🟨🟨⬜
⬜🟨🟨⬜🟨
🟨🟩⬜🟨⬜
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩
#wordle"
3312,1491826333390761985,2022-02-10 17:28:09,990_30_3,I:@modapiman H:@RA_jomiryo2,127,120,0,0,"#한글 #워들 #Korean #Wordle https://t.co/sNTXiLYXih 32 4/6

🟨⬜⬜⬜⬜
⬜🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩"
3313,1491826315607040003,2022-02-10 17:28:05,Leandra2848,"Bloomington, IN",998,2708,0,6,"Roses are red
I want to propose
The next #Wordle be taxes...
Or marry, I 'spose

#TaxValentines"
3314,1491826283621367809,2022-02-10 17:27:57,craig_greenberg,"Queens, NY",55,26,0,0,"I must can't wait for the day when the wordle word is ""BINGO"" !   ;). #wordle #Wordle236 #bingo"
3315,1491826267775111170,2022-02-10 17:27:53,judyweiniger,Warren NJ,561,893,0,0,@katielance Some days are just psychic #wordle days. I had one yesterday!
3316,1491826253023911943,2022-02-10 17:27:50,cevicheparati,αγάπη και του πεπρωμένου,1121,567,60,0,"RT @CMNUCC: No es #wordle, sólo un recordatorio de que debemos reducir las emisiones a la mitad para 2030.

⬛️↘️🟩🟩🟩
⬛️⬛️↘️🟩🟩
⬛️⬛️⬛️↘️🟩
⬛️⬛️…"
3317,1491826219364585475,2022-02-10 17:27:42,psha85,"New York, NY",200,75,0,0,"#Wordle 236 4/6

Better than the other day 😮‍💨

⬛⬛⬛⬛⬛
⬛⬛🟨🟨🟨
🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩"
3318,1491826136824922115,2022-02-10 17:27:22,XaoKingKyerem,,4,3,132,0,"RT @WVFRM: Coming soon: Everything you ever wanted to know about Wordle

⬛️⬛️⬛️⬛️🟨
🟨⬛️🟨🟩🟩
🟨🟩⬛️🟩🟩
🟩🟩🟩🟩🟩

#Wordle 237 4/6 https://t.co/c3ZMxA…"
3319,1491826105321500678,2022-02-10 17:27:14,stoicsquirrel78,"Charlotte, NC",176,53,0,0,"Not sure what today’s picture is…not that inspired today, unfortunately.

#Wordle 236 4/6

⬛⬛🟩⬛🟨
🟩⬛🟩⬛🟨
🟩🟨⬛🟩🟩
🟩🟩🟩🟩🟩"
3320,1491826081359282176,2022-02-10 17:27:09,Varun94RM,"Fremont, CA",475,133,0,0,"Holy hell, now that went really well. #dailywordleclub #Wordle236 #Wordle

Wordle 236 2/6*

🟩⬛⬛⬛🟩
🟩🟩🟩🟩🟩"
3321,1491826043824398343,2022-02-10 17:27:00,Nuria_amb_seny,Agora,3740,5987,0,0,This is NOT the #Wordle everyone is talking about. This one is boring AF. https://t.co/GKveS8giMJ
3322,1491826040917925888,2022-02-10 17:26:59,eL_Tamar,Up-side down,211,288,132,0,"RT @WVFRM: Coming soon: Everything you ever wanted to know about Wordle

⬛️⬛️⬛️⬛️🟨
🟨⬛️🟨🟩🟩
🟨🟩⬛️🟩🟩
🟩🟩🟩🟩🟩

#Wordle 237 4/6 https://t.co/c3ZMxA…"
3323,1491826034274025472,2022-02-10 17:26:58,kwoni2mo,너정말싸가지도없고넘귀엽다,214,28,0,1,"#한글 #워들 #Korean #Wordle https://t.co/sVrZU7Hvki 32 4/6

⬜⬜🟨⬜🟨
🟨⬜🟨⬜🟨
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩
Wryyyyyy~~~!"
3324,1491826029400313857,2022-02-10 17:26:56,jdfhbkk,,47,0,0,0,"Wordle 236 5/6

⬜⬜🟨⬜🟩
🟩🟩⬜⬜🟨
🟩🟩⬜⬜🟩
🟩🟩🟨⬜🟩
🟩🟩🟩🟩🟩
#Wordle"
3325,1491826025449152518,2022-02-10 17:26:55,shirleysillos,illoland,3992,4050,0,1,"Wordle 236 4/6

🟨⬜🟨⬜⬜
⬜⬜⬜🟨⬜
🟩🟨🟨⬜⬜
🟩🟩🟩🟩🟩#wordle"
3326,1491826020068036611,2022-02-10 17:26:54,br1br1br1,,513,48,0,0,"Wordle (IT) 236 4/6

⬜⬜⬜⬜⬜
⬜⬜⬜⬜⬜
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩

⬇️ ⬇️ ⬇️ ⬇️ ⬇️
https://t.co/cSwRAJGM0M
⬆️ ⬆️ ⬆️ ⬆️ ⬆️

#Wordle… https://t.co/49s8BQDswH"
3327,1491826017014628360,2022-02-10 17:26:53,joshpete80,,70,0,0,0,I have a problem and it’s name is #Wordle.
3328,1491826009162887171,2022-02-10 17:26:52,Aaz_Aks,"Hyderabad, India",159,48,12,0,"RT @npbang: Not a Wordle. Just Aamir Khan in Rangeela!

⬜️⬜️🟨🟨🟨
🟨⬛️🟨⬜️🟨
🟨⬛️⬛️⬛️⬛️
🟨⬛️⬛️⬛️⬛️
🟨⬛️⬛️⬛️⬛️

@AKofficialTeam @AKPPL_Official 
#wo…"
3329,1491825976078176257,2022-02-10 17:26:44,B_in_Control,youtube.com/user/Mymix,238,80,0,0,"I had to stop and think: #Wordle 236 2/6

🟨🟩🟩⬜🟩
🟩🟩🟩🟩🟩"
3330,1491825926749175809,2022-02-10 17:26:32,pposongtako,https://youtu.be/BoZ0Zwab6Oc,215,193,0,0,"#한글 #워들 #Korean #Wordle https://t.co/290hzDE9Cv 32 6/6

⬜⬜⬜🟩🟨
⬜⬜🟨🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩"
3331,1491825830799941657,2022-02-10 17:26:09,EricTemple19,"Placerville, CA",816,68,0,0,#Wordle It would be cool to see the distribution for someone who has played and answered all 236 wordles 😄
3332,1491825817093038081,2022-02-10 17:26:06,edies49,Michigan,694,278,0,0,"#Wordle 236 4/6

⬜🟨⬜🟨⬜
⬜⬜🟩⬜🟩
⬜⬜🟩⬜🟩
🟩🟩🟩🟩🟩"
3333,1491825790811578368,2022-02-10 17:25:59,DancinLionheart,"In my body, 4 now...😉",5001,1810,0,0,"Wordle 236 5/6

⬜⬜🟨⬜⬜
⬜🟩⬜⬜🟩
⬜🟩🟨⬜🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩
@WordleEBW #Wordle #ILoveWordle 👋😍👍"
3334,1491825765003894793,2022-02-10 17:25:53,TheaBoydLuxe,"Las Vegas, NV",2282,412,0,1,"Wordle 236 X/6

⬜🟨⬜🟨⬜
🟨⬜⬜🟨🟨
⬜🟨⬜🟨⬜
🟨⬜🟨⬜🟨
🟨⬜⬜⬜🟩
⬜🟩⬜🟨🟩

The struggle is real! Ughhhh #whatastreak #wordle"
3335,1491825672909561858,2022-02-10 17:25:31,JuggernautsMom,"Los Angeles, CA",4903,1141,0,0,"Wordle 236 3/6

🟩🟩🟨⬛🟩
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩

Woot! #Wordle236 #Wordle"
3336,1491825669252259842,2022-02-10 17:25:30,StalwartJaguar7,Peshawar,153,36,0,0,#Wordle https://t.co/vKan9s7imE
3337,1491825655184433168,2022-02-10 17:25:27,illusionatorr,,3862,1884,132,0,"RT @WVFRM: Coming soon: Everything you ever wanted to know about Wordle

⬛️⬛️⬛️⬛️🟨
🟨⬛️🟨🟩🟩
🟨🟩⬛️🟩🟩
🟩🟩🟩🟩🟩

#Wordle 237 4/6 https://t.co/c3ZMxA…"
3338,1491825642861568024,2022-02-10 17:25:24,MikeSooch,"Pensacola, Florida",2357,1223,0,0,Got the #Wordle236 on the 1st pick today because it was one of my go-to starter words. Just realized that now I can… https://t.co/KVOhWhToR2
3339,1491825596044828673,2022-02-10 17:25:13,BiddyBoo3,North Yorkshire,345,467,4,0,"RT @BurgessSculptor: I’ve just invented a fabulous new game

It’s called WOODLE

Who wants to go first ?!

#wordle #woodle #knutsford #ches…"
3340,1491825584980340737,2022-02-10 17:25:10,herbanflo,"Wilmington, NC",1805,453,0,1,"Wordle 236 3/6

⬜🟩⬜⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩
It’s a thinker, this one #wordle"
3341,1491825573676879873,2022-02-10 17:25:08,dududa_da,비팔알림X,104,61,0,1,"#한글 #워들 #Korean #Wordle https://t.co/U1UxdBHwZb 32 6/6

🟨⬜⬜⬜⬜
⬜⬜🟨⬜⬜
⬜🟨🟨⬜🟨
🟩⬜⬜🟩🟨
🟩⬜🟩🟩⬜
🟩🟩🟩🟩🟩

헉헉헉헉헉"
3342,1491825540415819778,2022-02-10 17:25:00,Y100MIAMI,"Miami, Florida",872,48441,0,3,POV: you're @DojaCat's phone as she plays #Wordle –– what words is she guessing? 👇👀 https://t.co/dzAAf822vw
3343,1491825538822184962,2022-02-10 17:24:59,NivedDo,,102,16,132,0,"RT @WVFRM: Coming soon: Everything you ever wanted to know about Wordle

⬛️⬛️⬛️⬛️🟨
🟨⬛️🟨🟩🟩
🟨🟩⬛️🟩🟩
🟩🟩🟩🟩🟩

#Wordle 237 4/6 https://t.co/c3ZMxA…"
3344,1491825533755138059,2022-02-10 17:24:58,rootscarroots,Cagayan de Oro City,225,92,0,0,"Word #42 (🇺🇸) - 3/6

🟨⬛⬛⬛⬛
🟨🟨🟩🟨🟩
🟩🟩🟩🟩🟩

Play it here!
https://t.co/ffVrEOLT7n

#wordle #dailywordchallenge #dailywordleclub"
3345,1491825531242917888,2022-02-10 17:24:58,richmarino,Citizen of the World,1636,240,0,0,"Super proud of this #Wordle; I worked it!  
#Wordle236 

Wordle 236 3/6

⬜⬜🟩🟩🟩
⬜⬜🟩🟩🟩
🟩🟩🟩🟩🟩"
3346,1491825522233384986,2022-02-10 17:24:55,shealattica,,52,0,0,0,"#Wordle #wordle237 5/6

⬛⬛⬛🟩🟨
⬛🟨⬛🟩🟩
🟩⬛⬛🟩🟩
🟩⬛⬛🟩🟩
🟩🟩🟩🟩🟩"
